AÑO,SEMESTRE,SEXO BIOLOGICO,PROGRAMA,PAIS NACIMIENTO,DEPARTAMENTO NACIMIENTO,MUNICIPIO NACIMIENTO,NUMERO MATERIAS INSCRITAS,NUMERO MATERIAS APROBADAS,NIVEL_ACADEMICO,ESTRATO,ESTUDIANTE_ID,DESERCION
2024,2,M,INGENIERÍA MECATRÓNICA,Colombia,Bolívar,Cartagena de Indias,7.0,0.0,Pregrado,2,a45e7b78,no_dato
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Córdoba,Tierralta,4.0,0.0,Pregrado,1,6071ad35,
2024,2,F,CIENCIAS AMBIENTALES,Colombia,Magdalena,Santa Marta,8.0,8.0,Pregrado,1,ae89a271,1.0
2024,2,F,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Antioquia,Medellín,6.0,0.0,Pregrado,1,f6c88e36,0.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Pueblorrico,8.0,0.0,Pregrado,1,fc99afdd,1.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Segovia,8.0,4.0,Pregrado,2,2edfc965,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Córdoba,Planeta Rica,7.0,7.0,Pregrado,2,61c3aa34,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Cesar,Chimichagua,5.0,5.0,Pregrado,1,ba1ea1ab,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,8.0,2.0,Pregrado,2,bdc42ebd,0.0
2024,2,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,Andes,7.0,7.0,Pregrado,2,93607238,0.0
2024,2,M,CIENCIAS AMBIENTALES,Colombia,Magdalena,Santa Marta,8.0,8.0,Pregrado,1,f85e8020,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Valle del Cauca,Florida,5.0,1.0,Pregrado,1,2b47aa0b,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Copacabana,6.0,6.0,Pregrado,2,fe3e202b,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Bello,6.0,6.0,Pregrado,2,7c859492,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,8.0,8.0,Pregrado,2,05149115,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Bello,8.0,8.0,Pregrado,2,7b73cd80,1.0
2024,2,F,TRABAJO SOCIAL,Colombia,Nariño,Samaniego,6.0,5.0,Pregrado,1,6aa2aba8,no_dato
2024,2,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,6.0,5.0,Pregrado,2,68d234cd,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Chigorodó,8.0,7.0,Pregrado,1,7da76939,0.0
2024,2,F,Tecnología en Gestión Logística Portuaria y del Transporte,Colombia,Sucre,San Onofre,5.0,5.0,Pregrado,2,66b33a6c,0.0
2024,2,F,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,02685cd3,0.0
2024,2,M,CIENCIAS AMBIENTALES,Colombia,Magdalena,Fundación,8.0,8.0,Pregrado,1,fbc47114,no_dato
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Itagüí,5.0,5.0,Pregrado,3,bb1ae75f,
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Nariño,Samaniego,7.0,6.0,Pregrado,1,b660a918,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Magdalena,Guamal,6.0,6.0,Pregrado,1,803cecb8,1.0
2024,2,F,TECNOLOGÍA EN DESARROLLO COMUNITARIO,Colombia,Magdalena,Aracataca,5.0,4.0,Pregrado,1,c773a79e,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,2,27f7f766,0.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Caucasia,8.0,1.0,Pregrado,1,5ad572f1,0.0
2024,2,F,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,Apartadó,6.0,0.0,Pregrado,1,67fb54d8,
2024,2,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,b5853e41,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Abejorral,8.0,0.0,Pregrado,3,02341613,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,La Ceja,8.0,8.0,Pregrado,3,a4ca7e7e,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,8.0,2.0,Pregrado,3,89f36658,0.0
2024,2,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,773c5f7f,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Montebello,3.0,2.0,Pregrado,3,fce0eab5,1.0
2024,2,F,TRABAJO SOCIAL,Colombia,Magdalena,Nueva Granada,6.0,0.0,Pregrado,1,0a2b3521,1.0
2024,2,F,TRABAJO SOCIAL,Colombia,Magdalena,Ciénaga,6.0,6.0,Pregrado,1,f10e6a54,0.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Envigado,7.0,7.0,Pregrado,3,a7f47e3b,
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Córdoba,Planeta Rica,8.0,7.0,Pregrado,1,95d966b1,1.0
2024,2,M,Ingeniería de Software y Datos,Colombia,Atlántico,Palmar de Varela,6.0,6.0,Pregrado,2,b7296895,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Rionegro,8.0,8.0,Pregrado,2,4523f7d8,0.0
2024,2,F,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,2,99053732,0.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Carepa,8.0,0.0,Pregrado,2,7606e504,0.0
2024,2,M,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Chocó,Istmina,7.0,7.0,Pregrado,3,981bc2dc,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,"Bogotá, D.C.","Bogotá, D.C.",8.0,8.0,Pregrado,1,209d0eb8,0.0
2024,2,M,TRABAJO SOCIAL,Colombia,Nariño,Barbacoas,6.0,1.0,Pregrado,1,a47c7db2,1.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,8.0,8.0,Pregrado,1,24370064,no_dato
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Salgar,8.0,8.0,Pregrado,3,066c78ee,0.0
2024,2,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,Titiribí,2.0,0.0,Pregrado,2,b3a25ef8,no_dato
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Bello,8.0,8.0,Pregrado,3,3f5a56c0,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,Pivijay,8.0,7.0,Pregrado,1,72fa434f,
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Briceño,5.0,3.0,Pregrado,1,c096ac6e,0.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Peñol,8.0,8.0,Pregrado,1,95af28f0,0.0
2024,2,M,ESPECIALIZACIÓN EN INOCUIDAD AGROALIMENTARIA,Colombia,Antioquia,San Pedro de Urabá,4.0,4.0,Posgrado,1,97597463,1.0
2024,2,M,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Yolombó,6.0,6.0,Posgrado,2,970c2fe8,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Santa Fé de Antioquia,7.0,7.0,Pregrado,2,a1c9c4a3,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Cundinamarca,Funza,7.0,3.0,Pregrado,2,f07afa18,1.0
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,Santa Ana,7.0,7.0,Pregrado,1,7f53f754,1.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Envigado,8.0,6.0,Pregrado,3,e6d67ab5,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Bello,6.0,0.0,Pregrado,1,613a3095,
2024,2,F,CIENCIAS AMBIENTALES,Colombia,Nariño,Barbacoas,7.0,4.0,Pregrado,1,922c4f08,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Valle del Cauca,Pradera,8.0,2.0,Pregrado,3,25eb85da,0.0
2024,2,F,Licenciatura en Educación Básica Primaria,Colombia,Nariño,Barbacoas,6.0,0.0,Pregrado,1,2f81ad2f,1.0
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,8.0,0.0,Pregrado,2,03cdc117,1.0
2024,2,M,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Antioquia,Giraldo,8.0,0.0,Pregrado,1,fcd6bbc5,1.0
2024,2,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,8.0,0.0,Pregrado,2,f7a83425,1.0
2024,2,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,6.0,3.0,Pregrado,3,62832d2f,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Cañasgordas,8.0,8.0,Pregrado,2,b8998441,
2024,2,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,"Bogotá, D.C.","Bogotá, D.C.",7.0,5.0,Pregrado,3,b8f9ed38,0.0
2024,2,M,TRABAJO SOCIAL,Colombia,Antioquia,La Unión,6.0,6.0,Pregrado,2,7937294b,0.0
2024,2,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Magdalena,Ciénaga,6.0,0.0,Pregrado,1,863bbd49,1.0
2024,2,M,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Medellín,4.0,4.0,Posgrado,3,70175dae,1.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,8.0,8.0,Pregrado,2,6cea3d10,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Valparaíso,8.0,7.0,Pregrado,2,3c787392,1.0
2024,2,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,Turbo,8.0,8.0,Pregrado,1,29cfdbd9,no_dato
2024,2,F,Ingeniería de Software y Datos,Colombia,"Bogotá, D.C.","Bogotá, D.C.",5.0,5.0,Pregrado,2,fa6de976,no_dato
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,La Ceja,8.0,0.0,Pregrado,3,e453911c,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,8.0,7.0,Pregrado,2,dda456aa,1.0
2024,2,M,TRABAJO SOCIAL,Colombia,Antioquia,Caucasia,6.0,6.0,Pregrado,2,636503cd,0.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Itagüí,8.0,8.0,Pregrado,1,619e3a45,0.0
2024,2,F,Ingeniería de Software y Datos,Colombia,Antioquia,Bello,5.0,3.0,Pregrado,2,ddbe5b77,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Caucasia,6.0,6.0,Pregrado,1,f4b70730,0.0
2024,2,F,Ingeniería de Software y Datos,Colombia,Antioquia,Caucasia,5.0,5.0,Pregrado,2,f6c685bf,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Rionegro,6.0,6.0,Pregrado,2,f8ed3537,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Santa Rosa de Osos,7.0,5.0,Pregrado,2,0f224200,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,"Bogotá, D.C.","Bogotá, D.C.",5.0,5.0,Pregrado,2,38a239ac,
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,El Bagre,8.0,7.0,Pregrado,1,f2c7ecb5,1.0
2024,2,F,Tecnología en Gestión Logística Portuaria y del Transporte,Colombia,Magdalena,Fundación,5.0,5.0,Pregrado,1,8007c9a7,0.0
2024,2,F,CIENCIAS AMBIENTALES,Colombia,Cesar,Astrea,8.0,8.0,Pregrado,1,b8295996,1.0
2024,2,F,TRABAJO SOCIAL,Colombia,Magdalena,Remolino,6.0,4.0,Pregrado,1,35f1e717,0.0
2024,2,M,Ingeniería de Software y Datos,Colombia,Meta,Villavicencio,5.0,5.0,Pregrado,2,e6974d4b,0.0
2024,2,F,TECNOLOGÍA EN GESTIÓN COMERCIAL AGROEMPRESARIAL,Colombia,Antioquia,Tarazá,5.0,5.0,Pregrado,1,29702df2,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Puerto Berrío,8.0,7.0,Pregrado,1,3a4f3793,0.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Apartadó,8.0,8.0,Pregrado,1,650c4f86,0.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,1,33ceba3e,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Apartadó,7.0,7.0,Pregrado,1,be0a6521,1.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Magdalena,Plato,8.0,8.0,Pregrado,1,9e5e28c1,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,"Bogotá, D.C.","Bogotá, D.C.",8.0,5.0,Pregrado,3,d6dde204,1.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Risaralda,La Virginia,8.0,6.0,Pregrado,2,f54e401a,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,8.0,8.0,Pregrado,3,7fc87c78,no_dato
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Itagüí,8.0,8.0,Pregrado,3,0f6fd255,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Caldas,Pácora,8.0,8.0,Pregrado,2,876bae62,0.0
2024,2,F,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Támesis,6.0,6.0,Posgrado,2,b01616e3,1.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,"Bogotá, D.C.","Bogotá, D.C.",7.0,7.0,Pregrado,3,81ee42b3,0.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Chigorodó,8.0,8.0,Pregrado,2,e892a782,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Pueblorrico,2.0,2.0,Pregrado,3,6f33ca30,1.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,3,4fdb6f5b,0.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Itagüí,8.0,8.0,Pregrado,3,afeafcc2,0.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Itagüí,8.0,8.0,Pregrado,3,93031c6f,0.0
2024,2,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Cocorná,8.0,8.0,Pregrado,3,8c26c5f4,1.0
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Rionegro,8.0,8.0,Pregrado,3,cb81edc7,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Arboletes,8.0,8.0,Pregrado,2,3b1fa78a,1.0
2024,2,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,4,4ab1ed49,0.0
2024,2,M,Licenciatura en Educación Básica Primaria,Colombia,Cesar,Valledupar,6.0,6.0,Pregrado,1,02b9fce4,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,8.0,6.0,Pregrado,1,5e5b6f15,0.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Huila,Pitalito,7.0,5.0,Pregrado,1,e1fdaf18,0.0
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,8.0,8.0,Pregrado,2,7fe01a8a,1.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Risaralda,Quinchía,8.0,8.0,Pregrado,3,870ad885,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Pivijay,8.0,8.0,Pregrado,1,40e9046b,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Nechí,7.0,7.0,Pregrado,2,50341130,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Atlántico,Santa Lucía,7.0,7.0,Pregrado,1,ce0646a3,0.0
2024,2,F,Tecnología en Gestión Logística Portuaria y del Transporte,Colombia,Bolívar,Cartagena de Indias,5.0,5.0,Pregrado,1,1713e2a2,0.0
2024,2,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Sabanalarga,7.0,0.0,Pregrado,1,ce967dd8,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Caucasia,8.0,8.0,Pregrado,2,2bca69f6,1.0
2024,2,F,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,La Estrella,6.0,6.0,Pregrado,2,e45dce80,0.0
2024,2,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Salgar,8.0,8.0,Pregrado,2,4dff3fa4,0.0
2024,2,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Segovia,7.0,5.0,Pregrado,1,dcd6c459,1.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Sonsón,6.0,6.0,Pregrado,2,7b54a155,0.0
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Arboletes,8.0,7.0,Pregrado,1,6a2e1ce0,0.0
2024,2,F,CIENCIAS AMBIENTALES,Colombia,Magdalena,Fundación,8.0,8.0,Pregrado,1,aeb5981f,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Magdalena,Santa Marta,5.0,5.0,Pregrado,2,a57e6c13,1.0
2024,2,M,TRABAJO SOCIAL,Colombia,Antioquia,Montebello,6.0,6.0,Pregrado,1,4fa59b0d,1.0
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Tarazá,6.0,6.0,Pregrado,2,305b11a2,0.0
2024,2,M,INGENIERÍA MECATRÓNICA,Colombia,Valle del Cauca,Cartago,7.0,0.0,Pregrado,2,94409026,no_dato
2024,2,F,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,Medellín,6.0,0.0,Pregrado,2,86787af0,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,7241dbd8,0.0
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Caucasia,1.0,1.0,Pregrado,2,9f04fb63,0.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,8.0,6.0,Pregrado,3,1cd4ab8d,1.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Atlántico,Barranquilla,8.0,7.0,Pregrado,2,3daedfab,1.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,8.0,2.0,Pregrado,1,80847d08,no_dato
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,8.0,7.0,Pregrado,3,957f9bd3,0.0
2024,2,F,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Boyacá,Tunja,7.0,6.0,Pregrado,3,b56703ce,1.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Nariño,3.0,2.0,Pregrado,3,56e8586a,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,8.0,6.0,Pregrado,2,f19119cd,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Zaragoza,8.0,0.0,Pregrado,2,d9da549a,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Guarne,8.0,8.0,Pregrado,2,f24fd81d,1.0
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Caldas,6.0,6.0,Pregrado,2,f15aaf96,0.0
2024,2,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,Aracataca,8.0,6.0,Pregrado,1,775f14f3,1.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Caldas,Samaná,8.0,5.0,Pregrado,2,1ea1a172,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,El Banco,7.0,7.0,Pregrado,1,680ea6b2,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Itagüí,8.0,5.0,Pregrado,2,2f048f9b,1.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Atlántico,Barranquilla,8.0,8.0,Pregrado,4,36dcb800,1.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Ciénaga,8.0,8.0,Pregrado,1,d257a9ae,
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,8.0,2.0,Pregrado,2,2da6ae1e,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Bello,8.0,8.0,Pregrado,2,8e6af3ac,0.0
2024,2,F,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,3f6ac067,0.0
2024,2,F,TECNOLOGÍA EN DESARROLLO COMUNITARIO,Colombia,Antioquia,La Unión,5.0,0.0,Pregrado,2,6de0ac77,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,8.0,8.0,Pregrado,2,7bb46890,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Concepción,3.0,3.0,Pregrado,4,3542e39e,1.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Ciénaga,7.0,7.0,Pregrado,Sin información,e0eb265e,1.0
2024,2,M,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,Envigado,6.0,0.0,Pregrado,2,1e931385,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,San Pedro de Urabá,8.0,8.0,Pregrado,1,6feef9fa,no_dato
2024,2,F,TECNOLOGÍA EN DESARROLLO COMUNITARIO,Colombia,Antioquia,Ciudad Bolívar,5.0,5.0,Pregrado,2,1d53f4e3,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Antioquia,Venecia,6.0,6.0,Pregrado,2,73dd4493,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Concordia,7.0,0.0,Pregrado,1,fb270305,0.0
2024,2,F,TRABAJO SOCIAL,Colombia,Córdoba,Montelíbano,6.0,5.0,Pregrado,1,c32b6cab,0.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Arboletes,8.0,8.0,Pregrado,1,81456cf7,1.0
2024,2,M,TRABAJO SOCIAL,Colombia,Antioquia,Cáceres,6.0,6.0,Pregrado,2,02c92ce9,0.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Valparaíso,8.0,4.0,Pregrado,1,a91f488e,
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,8.0,8.0,Pregrado,3,e08facef,
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Remedios,8.0,8.0,Pregrado,1,e5b23ad6,0.0
2024,2,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,8.0,7.0,Pregrado,3,6ff0cd3b,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,Puebloviejo,6.0,0.0,Pregrado,1,68c09f28,1.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Puerto Berrío,8.0,8.0,Pregrado,1,5e91bfdb,0.0
2024,2,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Atlántico,Barranquilla,8.0,8.0,Pregrado,1,4ec5b6ad,0.0
2024,2,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Boyacá,San Mateo,8.0,7.0,Pregrado,2,89015009,no_dato
2024,2,M,CIENCIAS AMBIENTALES,Colombia,"Bogotá, D.C.","Bogotá, D.C.",7.0,7.0,Pregrado,1,26b67bb3,0.0
2024,2,F,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Apartadó,4.0,4.0,Posgrado,2,6ed38e72,1.0
2024,2,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Caquetá,Florencia,7.0,6.0,Pregrado,1,787f9d6e,
2024,2,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Antioquia,San Rafael,8.0,8.0,Pregrado,1,c9b9214f,1.0
2024,2,F,TRABAJO SOCIAL,Colombia,Sucre,Sincelejo,6.0,6.0,Pregrado,1,d26a9a63,1.0
2024,2,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Cundinamarca,Guaduas,8.0,8.0,Pregrado,2,3e31d558,0.0
